InteractionID	UniprotID_A	UniprotName_A	GeneName_A	UniprotID_B	UniprotName_B	GeneName_B	ExpEvidences	Methods	Publications	X3DStructures	CurationEvents	COF_Synonyms_A	Complex_A	Core_or_Variant_A	DBD_B	TF_assessment_B	Binding_mode_B
290391	Q96BD5	PF21A_HUMAN	PHF21A	O15516	CLOCK_HUMAN	CLOCK	1	1	1	0	1	BHC80;KIAA1696;PHF21A	CoREST	CORE	bHLH	Known motif	Monomer or homomultimer
237978	Q03164	KMT2A_HUMAN	KMT2A	O15516	CLOCK_HUMAN	CLOCK	1	1	1	0	2	KMT2A;CXXC7;HRX;HTRX;TRX1;MLL1	MLL1	VARIANT	bHLH	Known motif	Monomer or homomultimer
290378	P0C1Z6	TFPT_HUMAN	TFPT	O15516	CLOCK_HUMAN	CLOCK	1	1	1	0	1	TFPT;INO80F	INO80	ACCESSORY	bHLH	Known motif	Monomer or homomultimer
631698	Q92831	KAT2B_HUMAN	KAT2B	O15516	CLOCK_HUMAN	CLOCK	1	1	1	0	1	KAT2B;PCAF	PCAF	NA	bHLH	Known motif	Monomer or homomultimer
280099	Q12888	TP53B_HUMAN	TP53BP1	O15516	CLOCK_HUMAN	CLOCK	1	1	1	0	1	TP53BP1	NA	NA	bHLH	Known motif	Monomer or homomultimer
631694	Q09472	EP300_HUMAN	EP300	O15516	CLOCK_HUMAN	CLOCK	1	1	1	0	1	p300;EP300	p300	NA	bHLH	Known motif	Monomer or homomultimer
290396	Q9NP66	HM20A_HUMAN	HMG20A	O15516	CLOCK_HUMAN	CLOCK	1	1	1	0	1	HMG20A;HMGXB1;HMGX1	CoREST	NA	bHLH	Known motif	Monomer or homomultimer
290398	Q9UKL0	RCOR1_HUMAN	RCOR1	O15516	CLOCK_HUMAN	CLOCK	1	1	1	0	1	CoREST1;KIAA0071;RCOR1	CoREST	NA	bHLH	Known motif	Monomer or homomultimer
290376	O60341	KDM1A_HUMAN	KDM1A	O15516	CLOCK_HUMAN	CLOCK	1	1	1	0	1	LSD1;KIAA0601;AOF2;KDM1;KDM1A	CoREST	CORE	bHLH	Known motif	Monomer or homomultimer
768945	Q92793	CBP_HUMAN	CREBBP	O15516	CLOCK_HUMAN	CLOCK	1	1	1	0	1	CBP;CREBBP	CBP	NA	bHLH	Known motif	Monomer or homomultimer
290377	O95619	YETS4_HUMAN	YEATS4	O15516	CLOCK_HUMAN	CLOCK	1	1	1	0	1	YEATS4;GAS41;NuBI1	NuA4	NA	bHLH	Known motif	Monomer or homomultimer
882067	Q92793	CBP_HUMAN	CREBBP	O15525	MAFG_HUMAN	MAFG	0	1	1	0	1	CBP;CREBBP	CBP	NA	bZIP	Known motif	Monomer or homomultimer
361129	Q12873	CHD3_HUMAN	CHD3	O15525	MAFG_HUMAN	MAFG	1	2	1	0	3	CHD3;Mi-2α	NuRD	NA	bZIP	Known motif	Monomer or homomultimer
361801	Q9Y3C7	MED31_HUMAN	MED31	O15525	MAFG_HUMAN	MAFG	1	2	1	0	3	MED31;SOH1	Mediator 	CORE	bZIP	Known motif	Monomer or homomultimer
221921	Q96LA8	ANM6_HUMAN	PRMT6	O15535	ZSC9_HUMAN	ZSCAN9	1	1	1	0	2	PRMT6;HRMT1L6	NA	NA	C2H2 ZF	Known motif	Monomer or homomultimer
645104	Q9HB58	SP110_HUMAN	SP110	O15535	ZSC9_HUMAN	ZSCAN9	1	1	1	0	1	SP110	NA	NA	C2H2 ZF	Known motif	Monomer or homomultimer
362053	Q12873	CHD3_HUMAN	CHD3	O43147	SGSM2_HUMAN	SGSM2	1	2	1	0	3	CHD3;Mi-2α	NuRD	NA	BED ZF	Likely to be sequence specific TF	Monomer or homomultimer
218964	P51610	HCFC1_HUMAN	HCFC1	O43151	TET3_HUMAN	TET3	1	1	1	0	1	HFC1	SET1	CORE	CxxC	Likely to be sequence specific TF	Monomer or homomultimer
218957	Q96ST3	SIN3A_HUMAN	SIN3A	O43151	TET3_HUMAN	TET3	1	1	1	0	1	Sin3A	Sin3	CORE	CxxC	Likely to be sequence specific TF	Monomer or homomultimer
221911	O60341	KDM1A_HUMAN	KDM1A	O43167	ZBT24_HUMAN	ZBTB24	1	1	1	0	2	LSD1;KIAA0601;AOF2;KDM1;KDM1A	CoREST	CORE	C2H2 ZF; AT hook	Likely to be sequence specific TF	Monomer or homomultimer
357181	Q9H165	BC11A_HUMAN	BCL11A	O43167	ZBT24_HUMAN	ZBTB24	1	4	1	0	4	BCL11A;CTIP1;EVI9;KIAA1809;ZNF856	BAF	ACCESSORY	C2H2 ZF; AT hook	Likely to be sequence specific TF	Monomer or homomultimer
221912	Q9NVM4	ANM7_HUMAN	PRMT7	O43167	ZBT24_HUMAN	ZBTB24	1	1	1	0	2	PRMT7;KIAA1933	NA	NA	C2H2 ZF; AT hook	Likely to be sequence specific TF	Monomer or homomultimer
546837	O15265	ATX7_HUMAN	ATXN7	O43186	CRX_HUMAN	CRX	3	3	2	0	4	SCA7;ATXN7;Ataxin-7	STAGA;TFTC	NA	Homeodomain	Known motif	Monomer or homomultimer
653683	Q09472	EP300_HUMAN	EP300	O43186	CRX_HUMAN	CRX	1	2	1	0	2	p300;EP300	p300	NA	Homeodomain	Known motif	Monomer or homomultimer
646987	Q92830	KAT2A_HUMAN	KAT2A	O43186	CRX_HUMAN	CRX	1	1	1	0	1	KAT2A;GCN5	GCN5	NA	Homeodomain	Known motif	Monomer or homomultimer
888404	Q92793	CBP_HUMAN	CREBBP	O43186	CRX_HUMAN	CRX	0	1	1	0	1	CBP;CREBBP	CBP	NA	Homeodomain	Known motif	Monomer or homomultimer
354241	P24863	CCNC_HUMAN	CCNC	O43186	CRX_HUMAN	CRX	1	4	1	0	4	CCNC;SRB11	Mediator 	CORE	Homeodomain	Known motif	Monomer or homomultimer
768902	Q9UJW3	DNM3L_HUMAN	DNMT3L	O43248	HXC11_HUMAN	HOXC11	1	1	1	0	1	DNMT3L	NA	NA	Homeodomain	Known motif	Monomer or homomultimer
781773	O15164	TIF1A_HUMAN	TRIM24	O43296	ZN264_HUMAN	ZNF264	1	1	1	0	2	TRIM24;TIF1A;RING82	NA	NA	C2H2 ZF	Known motif	Monomer or homomultimer
194152	P45973	CBX5_HUMAN	CBX5	O43296	ZN264_HUMAN	ZNF264	2	2	1	0	2	CBX5	NA	NA	C2H2 ZF	Known motif	Monomer or homomultimer
353355	Q15014	MO4L2_HUMAN	MORF4L2	O43298	ZBT43_HUMAN	ZBTB43	1	4	1	0	4	MORF4L2;MSL3-2;MRGX	NuA4	NA	C2H2 ZF	Known motif	Monomer or homomultimer
224242	O95983	MBD3_HUMAN	MBD3	O43474	KLF4_HUMAN	KLF4	1	1	1	0	4	MBD3	NuRD	NA	C2H2 ZF	Known motif	Monomer or homomultimer
217703	O15054	KDM6B_HUMAN	KDM6B	O43474	KLF4_HUMAN	KLF4	1	1	1	0	2	KDM6B;JMJD3;KIAA0346	NA	NA	C2H2 ZF	Known motif	Monomer or homomultimer
647562	Q13547	HDAC1_HUMAN	HDAC1	O43474	KLF4_HUMAN	KLF4	1	1	1	0	1	HDAC1;RPD3L1	Sin3;NuRD;CoREST	NA	C2H2 ZF	Known motif	Monomer or homomultimer
645719	Q92769	HDAC2_HUMAN	HDAC2	O43474	KLF4_HUMAN	KLF4	4	2	3	0	5	HDAC2	Sin3;NuRD;CoREST	NA	C2H2 ZF	Known motif	Monomer or homomultimer
648394	Q92993	KAT5_HUMAN	KAT5	O43474	KLF4_HUMAN	KLF4	2	2	1	0	4	KAT5;TIP60	NuA4	NA	C2H2 ZF	Known motif	Monomer or homomultimer
655492	P51532	SMCA4_HUMAN	SMARCA4	O43474	KLF4_HUMAN	KLF4	1	1	1	0	1	SMARCA4;BAF190A;SNF2L4;SNF2B;BRG1	BAF	CATALYTIC	C2H2 ZF	Known motif	Monomer or homomultimer
648328	Q09472	EP300_HUMAN	EP300	O43474	KLF4_HUMAN	KLF4	4	3	4	0	5	p300;EP300	p300	NA	C2H2 ZF	Known motif	Monomer or homomultimer
633590	Q92793	CBP_HUMAN	CREBBP	O43474	KLF4_HUMAN	KLF4	5	5	4	0	6	CBP;CREBBP	CBP	NA	C2H2 ZF	Known motif	Monomer or homomultimer
217704	O15550	KDM6A_HUMAN	KDM6A	O43474	KLF4_HUMAN	KLF4	1	1	1	0	2	KDM6A;UTX	MLL3	VARIANT	C2H2 ZF	Known motif	Monomer or homomultimer
163774	Q92793	CBP_HUMAN	CREBBP	O43524	FOXO3_HUMAN	FOXO3	5	5	3	0	7	CBP;CREBBP	CBP	NA	Forkhead	Known motif	Monomer or homomultimer
234382	O75529	TAF5L_HUMAN	TAF5L	O43524	FOXO3_HUMAN	FOXO3	3	3	1	0	3	TAF5L;PAF65beta	STAGA;TFTC;PCAF	NA	Forkhead	Known motif	Monomer or homomultimer
233461	Q09472	EP300_HUMAN	EP300	O43524	FOXO3_HUMAN	FOXO3	4	3	3	0	7	p300;EP300	p300	NA	Forkhead	Known motif	Monomer or homomultimer
210535	P51610	HCFC1_HUMAN	HCFC1	O43524	FOXO3_HUMAN	FOXO3	1	1	1	0	2	HFC1	SET1	CORE	Forkhead	Known motif	Monomer or homomultimer
233459	Q9Y4A5	TRRAP_HUMAN	TRRAP	O43524	FOXO3_HUMAN	FOXO3	2	2	1	0	2	TRRAP;PAF400;PAF350;STAF40	STAGA;TFTC;PCAF	NA	Forkhead	Known motif	Monomer or homomultimer
643566	Q93009	UBP7_HUMAN	USP7	O43524	FOXO3_HUMAN	FOXO3	2	1	2	0	2	UBP7	NA	NA	Forkhead	Known motif	Monomer or homomultimer
822799	Q9UER7	DAXX_HUMAN	DAXX	O43623	SNAI2_HUMAN	SNAI2	1	1	1	0	2	Daxx;hDaxx;BING2;DAP6;EAP1	Daxx	NA	C2H2 ZF	Known motif	Monomer or homomultimer
668181	Q14839	CHD4_HUMAN	CHD4	O43623	SNAI2_HUMAN	SNAI2	1	1	1	0	1	Mi-2β;CHD4	NuRD	NA	C2H2 ZF	Known motif	Monomer or homomultimer
668180	O60341	KDM1A_HUMAN	KDM1A	O43623	SNAI2_HUMAN	SNAI2	1	1	1	0	1	LSD1;KIAA0601;AOF2;KDM1;KDM1A	CoREST	CORE	C2H2 ZF	Known motif	Monomer or homomultimer
646202	Q92769	HDAC2_HUMAN	HDAC2	O43623	SNAI2_HUMAN	SNAI2	1	1	1	0	2	HDAC2	Sin3;NuRD;CoREST	NA	C2H2 ZF	Known motif	Monomer or homomultimer
646204	Q13547	HDAC1_HUMAN	HDAC1	O43623	SNAI2_HUMAN	SNAI2	2	1	2	0	3	HDAC1;RPD3L1	Sin3;NuRD;CoREST	NA	C2H2 ZF	Known motif	Monomer or homomultimer
233660	Q8WXI9	P66B_HUMAN	GATAD2B	O43638	FOXS1_HUMAN	FOXS1	2	2	1	0	2	p66β;p66b;p66beta;p68;KIAA1150;GATAD2B	NuRD;NODE	NA	Forkhead	Inferred motif	Monomer or homomultimer
233656	O60264	SMCA5_HUMAN	SMARCA5	O43638	FOXS1_HUMAN	FOXS1	2	2	1	0	2	SMARCA5;SNF2H;WCRF135	CHRAC;ACF;NORC;RSF;WICH	CATALYTIC	Forkhead	Inferred motif	Monomer or homomultimer
644883	P35226	BMI1_HUMAN	BMI1	O43638	FOXS1_HUMAN	FOXS1	1	1	1	0	1	BMI1;PCGF4;RNF51	PRC1	CORE	Forkhead	Inferred motif	Monomer or homomultimer
767189	Q16594	TAF9_HUMAN	TAF9	O43638	FOXS1_HUMAN	FOXS1	1	1	1	0	1	TAF9;TAFII31;TAFII32	STAGA;TFTC;PCAF	NA	Forkhead	Inferred motif	Monomer or homomultimer
233650	Q92769	HDAC2_HUMAN	HDAC2	O43638	FOXS1_HUMAN	FOXS1	2	2	1	0	2	HDAC2	Sin3;NuRD;CoREST	NA	Forkhead	Inferred motif	Monomer or homomultimer
233636	Q9UFC0	LRWD1_HUMAN	LRWD1	O43638	FOXS1_HUMAN	FOXS1	2	2	1	0	2	LRWD1	NA	NA	Forkhead	Inferred motif	Monomer or homomultimer
645482	Q9UNL4	ING4_HUMAN	ING4	O43711	TLX3_HUMAN	TLX3	1	1	1	0	1	ING4;p29ING4	HBO1	NA	Homeodomain	Known motif	Monomer or homomultimer
719497	P35226	BMI1_HUMAN	BMI1	O43823	AKAP8_HUMAN	AKAP8	1	1	1	0	1	BMI1;PCGF4;RNF51	PRC1	CORE	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
718169	Q15910	EZH2_HUMAN	EZH2	O43823	AKAP8_HUMAN	AKAP8	1	1	1	0	1	EZH2;KMT6	PRC2	CORE	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
753661	Q9Y230	RUVB2_HUMAN	RUVBL2	O43823	AKAP8_HUMAN	AKAP8	1	1	1	0	1	RUVBL2;ECP51;Reptin52;TIP49b;TAP54b;INO80J;TIP48	NuA4;INO80	ACCESSORY	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
543662	P28370	SMCA1_HUMAN	SMARCA1	O43823	AKAP8_HUMAN	AKAP8	1	1	1	0	1	SMARCA1;SNF2L;SNF2L1	CERF;NURF	CATALYTIC	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
543661	O60264	SMCA5_HUMAN	SMARCA5	O43823	AKAP8_HUMAN	AKAP8	1	1	1	0	1	SMARCA5;SNF2H;WCRF135	CHRAC;ACF;NORC;RSF;WICH	CATALYTIC	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
224210	Q03164	KMT2A_HUMAN	KMT2A	O43823	AKAP8_HUMAN	AKAP8	1	1	1	0	2	KMT2A;CXXC7;HRX;HTRX;TRX1;MLL1	MLL1	VARIANT	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
543657	O94776	MTA2_HUMAN	MTA2	O43823	AKAP8_HUMAN	AKAP8	1	1	1	0	1	MTA2;MTA1L1;PID	NuRD;NODE	NA	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
171436	O75376	NCOR1_HUMAN	NCOR1	O43823	AKAP8_HUMAN	AKAP8	1	1	1	0	1	NCOR1	NCoR	NA	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
171439	Q9Y618	NCOR2_HUMAN	NCOR2	O43823	AKAP8_HUMAN	AKAP8	1	1	1	0	2	SMRT;CTG26;SMAP270;TRAC;NCoR2	SMRT	NA	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
543655	P51610	HCFC1_HUMAN	HCFC1	O43823	AKAP8_HUMAN	AKAP8	1	1	1	0	1	HFC1	SET1	CORE	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
224198	Q9UBL3	ASH2L_HUMAN	ASH2L	O43823	AKAP8_HUMAN	AKAP8	3	3	1	0	7	ASH2L;ASH2L1	MLL;SET1;WRAD	CORE	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
543654	Q09028	RBBP4_HUMAN	RBBP4	O43823	AKAP8_HUMAN	AKAP8	1	1	1	0	1	RBBP4;RBAP48;CAF-I P48	Sin3;NuRD;NURF;PRC2	CORE	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
171432	O15379	HDAC3_HUMAN	HDAC3	O43823	AKAP8_HUMAN	AKAP8	4	4	1	0	10	HDAC3;SMAP45;RPD3-2	NCoR;SMRT	NA	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
753648	Q9Y265	RUVB1_HUMAN	RUVBL1	O43823	AKAP8_HUMAN	AKAP8	1	1	1	0	1	RUVBL1;TIP49a;TAP54a;NMP238;ECP54;INO80H;TIP49	NuA4;INO80	ACCESSORY	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
774429	Q7Z589	EMSY_HUMAN	EMSY	O43823	AKAP8_HUMAN	AKAP8	1	1	1	0	1	EMSY;C11orf30	Sin3	ACCESSORY	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
543653	Q9P0U4	CXXC1_HUMAN	CXXC1	O43823	AKAP8_HUMAN	AKAP8	1	1	1	0	2	CXXC1;CFP1;CGBP;PCCX1;PHF18	SET1	CORE	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
224211	Q15291	RBBP5_HUMAN	RBBP5	O43823	AKAP8_HUMAN	AKAP8	2	2	1	0	3	RBBP5;RBQ3	MLL;SET1;WRAD	CORE	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
224197	P61964	WDR5_HUMAN	WDR5	O43823	AKAP8_HUMAN	AKAP8	4	4	1	0	9	WDR5;BIG3	MLL;WRAD	CORE	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
278078	Q9Y468	LMBL1_HUMAN	L3MBTL1	O43823	AKAP8_HUMAN	AKAP8	1	1	1	0	1	L3MBTL1	NA	NA	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
224212	Q9UMN6	KMT2B_HUMAN	KMT2B	O43823	AKAP8_HUMAN	AKAP8	3	3	1	0	5	KMT2B;MLL4;HRX2;KIAA304;MLL2;TRX2;WBP7	MLL4	VARIANT	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
543660	Q12830	BPTF_HUMAN	BPTF	O43823	AKAP8_HUMAN	AKAP8	1	1	1	0	1	BPTF;FAC1;FALZ	NURF	ACCESSORY	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
649495	O75478	TAD2A_HUMAN	TADA2A	O43823	AKAP8_HUMAN	AKAP8	1	1	1	0	1	TADA2A;ADA2A	PCAF;ATAC	NA	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
348991	Q92993	KAT5_HUMAN	KAT5	O43829	ZBT14_HUMAN	ZBTB14	1	4	1	0	4	KAT5;TIP60	NuA4	NA	C2H2 ZF	Known motif	Monomer or homomultimer
351900	Q9UIF8	BAZ2B_HUMAN	BAZ2B	O43829	ZBT14_HUMAN	ZBTB14	1	4	1	0	4	BAZ2B	NA	NA	C2H2 ZF	Known motif	Monomer or homomultimer
353356	Q15014	MO4L2_HUMAN	MORF4L2	O43829	ZBT14_HUMAN	ZBTB14	1	4	1	0	4	MORF4L2;MSL3-2;MRGX	NuA4	NA	C2H2 ZF	Known motif	Monomer or homomultimer
330594	Q9HC52	CBX8_HUMAN	CBX8	O43829	ZBT14_HUMAN	ZBTB14	1	4	1	0	4	CBX8	NA	NA	C2H2 ZF	Known motif	Monomer or homomultimer
633668	Q99873	ANM1_HUMAN	PRMT1	O43829	ZBT14_HUMAN	ZBTB14	1	1	1	0	1	PRMT10;HMT2;HRMT1L2;IR1B4	NA	NA	C2H2 ZF	Known motif	Monomer or homomultimer
648663	O15379	HDAC3_HUMAN	HDAC3	O43889	CREB3_HUMAN	CREB3	3	3	1	0	5	HDAC3;SMAP45;RPD3-2	NCoR;SMRT	NA	bZIP	Known motif	Monomer or homomultimer
86399	P51610	HCFC1_HUMAN	HCFC1	O43889	CREB3_HUMAN	CREB3	13	7	10	0	21	HFC1	SET1	CORE	bZIP	Known motif	Monomer or homomultimer
176016	O00268	TAF4_HUMAN	TAF4	O43889	CREB3_HUMAN	CREB3	2	2	1	0	3	TAF4;TAFII130;TAFII135;TAF2C	TFTC	NA	bZIP	Known motif	Monomer or homomultimer
666966	Q13547	HDAC1_HUMAN	HDAC1	O43918	AIRE_HUMAN	AIRE	1	1	1	0	1	HDAC1;RPD3L1	Sin3;NuRD;CoREST	NA	SAND	Known motif	Monomer or homomultimer
643650	Q9Y230	RUVB2_HUMAN	RUVBL2	O43918	AIRE_HUMAN	AIRE	1	1	1	0	1	RUVBL2;ECP51;Reptin52;TIP49b;TAP54b;INO80J;TIP48	NuA4;INO80	ACCESSORY	SAND	Known motif	Monomer or homomultimer
61492	Q9UER7	DAXX_HUMAN	DAXX	O43918	AIRE_HUMAN	AIRE	4	4	1	0	7	Daxx;hDaxx;BING2;DAP6;EAP1	Daxx	NA	SAND	Known motif	Monomer or homomultimer
546746	Q92793	CBP_HUMAN	CREBBP	O43918	AIRE_HUMAN	AIRE	4	3	2	0	5	CBP;CREBBP	CBP	NA	SAND	Known motif	Monomer or homomultimer
666967	Q92769	HDAC2_HUMAN	HDAC2	O43918	AIRE_HUMAN	AIRE	1	1	1	0	1	HDAC2	Sin3;NuRD;CoREST	NA	SAND	Known motif	Monomer or homomultimer
774815	Q15393	SF3B3_HUMAN	SF3B3	O43918	AIRE_HUMAN	AIRE	1	1	1	0	1	STAF130;SAP130	STAGA;TFTC	NA	SAND	Known motif	Monomer or homomultimer
643666	Q8TD26	CHD6_HUMAN	CHD6	O43918	AIRE_HUMAN	AIRE	1	1	1	0	1	CHD6;CHD5;KIAA1335;RIGB	NA	NA	SAND	Known motif	Monomer or homomultimer
189875	O43918	AIRE_HUMAN	AIRE	O43918	AIRE_HUMAN	AIRE	6	5	3	0	7	AIRE	NA	NA	SAND	Known motif	Monomer or homomultimer
643659	P52701	MSH6_HUMAN	MSH6	O43918	AIRE_HUMAN	AIRE	1	1	1	0	1	MSH6	NA	NA	SAND	Known motif	Monomer or homomultimer
277823	P83916	CBX1_HUMAN	CBX1	O60281	ZN292_HUMAN	ZNF292	1	1	1	0	1	CBX1	NA	NA	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
267287	O95619	YETS4_HUMAN	YEATS4	O60281	ZN292_HUMAN	ZNF292	2	2	1	0	2	YEATS4;GAS41;NuBI1	NuA4	NA	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
277892	Q13185	CBX3_HUMAN	CBX3	O60281	ZN292_HUMAN	ZNF292	1	1	1	0	1	CBX3	NA	NA	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
277922	P45973	CBX5_HUMAN	CBX5	O60281	ZN292_HUMAN	ZNF292	1	1	1	0	1	CBX5	NA	NA	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
239618	Q96KQ7	EHMT2_HUMAN	EHMT2	O60315	ZEB2_HUMAN	ZEB2	3	3	1	0	6	EHMT2;G9a	NA	NA	C2H2 ZF; Homeodomain	Inferred motif	Monomer or homomultimer
239664	Q09028	RBBP4_HUMAN	RBBP4	O60315	ZEB2_HUMAN	ZEB2	2	2	2	0	3	RBBP4;RBAP48;CAF-I P48	Sin3;NuRD;NURF;PRC2	CORE	C2H2 ZF; Homeodomain	Inferred motif	Monomer or homomultimer
239616	Q13330	MTA1_HUMAN	MTA1	O60315	ZEB2_HUMAN	ZEB2	5	5	2	0	13	MTA1	NuRD;NODE	NA	C2H2 ZF; Homeodomain	Inferred motif	Monomer or homomultimer
239667	Q12873	CHD3_HUMAN	CHD3	O60315	ZEB2_HUMAN	ZEB2	1	1	1	0	1	CHD3;Mi-2α	NuRD	NA	C2H2 ZF; Homeodomain	Inferred motif	Monomer or homomultimer
647918	Q16576	RBBP7_HUMAN	RBBP7	O60315	ZEB2_HUMAN	ZEB2	1	1	1	0	1	RBBP7;RBAP46	Sin3;NuRD;NURF;PRC2	CORE	C2H2 ZF; Homeodomain	Inferred motif	Monomer or homomultimer
658841	O00257	CBX4_HUMAN	CBX4	O60315	ZEB2_HUMAN	ZEB2	3	3	1	0	3	CBX4	NA	NA	C2H2 ZF; Homeodomain	Inferred motif	Monomer or homomultimer
239626	O95983	MBD3_HUMAN	MBD3	O60315	ZEB2_HUMAN	ZEB2	2	2	1	0	5	MBD3	NuRD	NA	C2H2 ZF; Homeodomain	Inferred motif	Monomer or homomultimer
239619	O94776	MTA2_HUMAN	MTA2	O60315	ZEB2_HUMAN	ZEB2	4	4	2	0	5	MTA2;MTA1L1;PID	NuRD;NODE	NA	C2H2 ZF; Homeodomain	Inferred motif	Monomer or homomultimer
239663	Q92769	HDAC2_HUMAN	HDAC2	O60315	ZEB2_HUMAN	ZEB2	3	3	2	0	5	HDAC2	Sin3;NuRD;CoREST	NA	C2H2 ZF; Homeodomain	Inferred motif	Monomer or homomultimer
239615	Q13547	HDAC1_HUMAN	HDAC1	O60315	ZEB2_HUMAN	ZEB2	4	4	2	0	10	HDAC1;RPD3L1	Sin3;NuRD;CoREST	NA	C2H2 ZF; Homeodomain	Inferred motif	Monomer or homomultimer
773672	Q09472	EP300_HUMAN	EP300	O60315	ZEB2_HUMAN	ZEB2	1	1	1	0	1	p300;EP300	p300	NA	C2H2 ZF; Homeodomain	Inferred motif	Monomer or homomultimer
633253	Q13547	HDAC1_HUMAN	HDAC1	O60381	HBP1_HUMAN	HBP1	1	2	1	0	2	HDAC1;RPD3L1	Sin3;NuRD;CoREST	NA	HMG/Sox	Known motif	Monomer or homomultimer
883890	O75446	SAP30_HUMAN	SAP30	O60381	HBP1_HUMAN	HBP1	0	1	1	0	1	Sap30	Sin3	CORE	HMG/Sox	Known motif	Monomer or homomultimer
655614	Q92793	CBP_HUMAN	CREBBP	O60381	HBP1_HUMAN	HBP1	2	2	1	0	2	CBP;CREBBP	CBP	NA	HMG/Sox	Known motif	Monomer or homomultimer
633252	Q96ST3	SIN3A_HUMAN	SIN3A	O60381	HBP1_HUMAN	HBP1	4	5	1	0	6	Sin3A	Sin3	CORE	HMG/Sox	Known motif	Monomer or homomultimer
655613	Q09472	EP300_HUMAN	EP300	O60381	HBP1_HUMAN	HBP1	2	2	1	0	2	p300;EP300	p300	NA	HMG/Sox	Known motif	Monomer or homomultimer
212260	O60907	TBL1X_HUMAN	TBL1X	O60479	DLX3_HUMAN	DLX3	1	2	1	0	2	TBL1;TBL1X;SMAP55	NCoR;SMRT	NA	Homeodomain	Known motif	Monomer or homomultimer
770209	Q9H9S0	NANOG_HUMAN	NANOG	O60481	ZIC3_HUMAN	ZIC3	1	1	1	0	1	Nanog;hNanog	NODE	NA	C2H2 ZF	Known motif	Monomer or homomultimer
770469	Q01860	PO5F1_HUMAN	POU5F1	O60481	ZIC3_HUMAN	ZIC3	1	1	1	0	1	Oct4;OTF3;Oct3;POU5F1	NODE	NA	C2H2 ZF	Known motif	Monomer or homomultimer
768878	Q9UJW3	DNM3L_HUMAN	DNMT3L	O60519	CRBL2_HUMAN	CREBL2	1	1	1	0	1	DNMT3L	NA	NA	bZIP	Inferred motif	Monomer or homomultimer
722237	P60709	ACTB_HUMAN	ACTB	O60663	LMX1B_HUMAN	LMX1B	2	1	2	0	3	B-actin;ACTB	BAF	ACCESSORY	Homeodomain	Known motif	Monomer or homomultimer
647673	Q92793	CBP_HUMAN	CREBBP	O60675	MAFK_HUMAN	MAFK	1	1	1	0	1	CBP;CREBBP	CBP	NA	bZIP	Known motif	Monomer or homomultimer
647675	Q92769	HDAC2_HUMAN	HDAC2	O60675	MAFK_HUMAN	MAFK	1	1	1	0	1	HDAC2	Sin3;NuRD;CoREST	NA	bZIP	Known motif	Monomer or homomultimer
647676	O15379	HDAC3_HUMAN	HDAC3	O60675	MAFK_HUMAN	MAFK	1	1	1	0	1	HDAC3;SMAP45;RPD3-2	NCoR;SMRT	NA	bZIP	Known motif	Monomer or homomultimer
644729	Q92794	KAT6A_HUMAN	KAT6A	O60675	MAFK_HUMAN	MAFK	2	2	1	0	2	KAT6A;MYST3;MOZ	MOZ;MORF	NA	bZIP	Known motif	Monomer or homomultimer
647674	Q13547	HDAC1_HUMAN	HDAC1	O60675	MAFK_HUMAN	MAFK	1	1	1	0	1	HDAC1;RPD3L1	Sin3;NuRD;CoREST	NA	bZIP	Known motif	Monomer or homomultimer
768911	Q9UJW3	DNM3L_HUMAN	DNMT3L	O60675	MAFK_HUMAN	MAFK	1	1	1	0	1	DNMT3L	NA	NA	bZIP	Known motif	Monomer or homomultimer
643743	Q9UGL1	KDM5B_HUMAN	KDM5B	O60902	SHOX2_HUMAN	SHOX2	1	1	1	0	1	KDM5B;JARID1B;PLU1;RBBP2H1	NA	NA	Homeodomain	Known motif	Monomer or homomultimer
