InteractionID	UniprotID_A	UniprotName_A	GeneName_A	UniprotID_B	UniprotName_B	GeneName_B	ExpEvidences	Methods	Publications	X3DStructures	CurationEvents	COF_Synonyms_A	Complex_A	Core_or_Variant_A	DBD_B	TF_assessment_B	Binding_mode_B
193804	Q9R190	MTA2_MOUSE	Mta2	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	2	2	1	0	6	Mta2;Mta1l1	NuRD;NODE	NA	Grainyhead	Known motif	Monomer or homomultimer
193770	Q62481	VPS72_MOUSE	Vps72	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	2	2	1	0	2	Vps72;Yl1	SRCAP	NA	Grainyhead	Known motif	Monomer or homomultimer
193825	Q69ZK6	JHD2C_MOUSE	Jmjd1c	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	1	1	1	0	1	Jmjd1c;Jhdm2c;Kiaa1380	NA	NA	Grainyhead	Known motif	Monomer or homomultimer
193805	O09106	HDAC1_MOUSE	Hdac1	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	2	2	1	0	3	Hdac1;Hd1	Sin3;NuRD;CoREST	NA	Grainyhead	Known motif	Monomer or homomultimer
193820	Q9D1P2	KAT8_MOUSE	Kat8	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	1	1	1	0	1	Kat8;Myst1;Mof	MOF	NA	Grainyhead	Known motif	Monomer or homomultimer
193847	Q8R3L8	CDK8_MOUSE	Cdk8	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	1	1	1	0	1	CDK8	Mediator	CORE	Grainyhead	Known motif	Monomer or homomultimer
193839	A2AGH6	MED12_MOUSE	Med12	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	1	1	1	0	1	Med12;Kiaa0192;Mopa;Tnrc11;Trap230	Mediator	CORE	Grainyhead	Known motif	Monomer or homomultimer
193835	Q9CQI9	MED30_MOUSE	Med30	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	1	1	1	0	1	Med30;Thrap6;Trap25	Mediator	CORE	Grainyhead	Known motif	Monomer or homomultimer
193731	Q3TUF7	YETS2_MOUSE	Yeats2	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	2	2	1	0	2	Yeats2	ATAC	NA	Grainyhead	Known motif	Monomer or homomultimer
193837	Q99K74	MED24_MOUSE	Med24	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	1	1	1	0	1	Med24;D11Ertd307e;Thrap4;Trap100	Mediator	CORE	Grainyhead	Known motif	Monomer or homomultimer
193832	Q8BX09	RBBP5_MOUSE	Rbbp5	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	1	1	1	0	1	Rbbp5	MLL	NA	Grainyhead	Known motif	Monomer or homomultimer
193788	P61965	WDR5_MOUSE	Wdr5	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	2	2	1	0	3	Wdr5;Big;Big3	MLL	NA	Grainyhead	Known motif	Monomer or homomultimer
193659	P20263	PO5F1_MOUSE	Pou5f1	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	2	2	1	0	6	Oct4;Pou5f1;Oct-3;Otf-3;Otf3;Oct-4	NODE	NA	Grainyhead	Known motif	Monomer or homomultimer
193792	P70288	HDAC2_MOUSE	Hdac2	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	2	2	1	0	3	Hdac2;Hd2;Yy1bp	Sin3;NuRD;CoREST	NA	Grainyhead	Known motif	Monomer or homomultimer
193791	Q8CCI5	RYBP_MOUSE	Rybp	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	2	2	1	0	2	Rybp;Dedaf	PRC1	NA	Grainyhead	Known motif	Monomer or homomultimer
193771	Q9Z2N8	ACL6A_MOUSE	Actl6a	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	2	2	1	0	2	Actl6a;Baf53a	BAF	ACCESSORY	Grainyhead	Known motif	Monomer or homomultimer
193801	Q6ZQ88	KDM1A_MOUSE	Kdm1a	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	2	2	1	0	2	Kdm1a;Aof2;Kiaa0601;Lsd1	CoREST	NA	Grainyhead	Known motif	Monomer or homomultimer
193814	Q61466	SMRD1_MOUSE	Smarcd1	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	2	2	1	0	3	Smarcd1;Baf60a;D15Kz1	BAF	ACCESSORY	Grainyhead	Known motif	Monomer or homomultimer
193846	Q7TN02	MED26_MOUSE	Med26	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	1	1	1	0	1	Med26;Crsp7	Mediator	CORE	Grainyhead	Known motif	Monomer or homomultimer
193769	Q9CR11	YETS4_MOUSE	Yeats4	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	2	2	1	0	3	Yeats4;Gas41	NuA4 HAT	NA	Grainyhead	Known motif	Monomer or homomultimer
193778	Q8K4B0	MTA1_MOUSE	Mta1	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	2	2	1	0	3	Mta1	NuRD;NODE	NA	Grainyhead	Known motif	Monomer or homomultimer
193813	A2BH40	ARI1A_MOUSE	Arid1a	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	2	2	1	0	3	Arid1a;Baf250;Baf250a;Osa1;Smarcf1	BAF	ACCESSORY	Grainyhead	Known motif	Monomer or homomultimer
193856	Q8VCB2	MED25_MOUSE	Med25	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	1	1	1	0	1	Med25	Mediator	CORE	Grainyhead	Known motif	Monomer or homomultimer
193826	Q8BSQ9	PB1_MOUSE	Pbrm1	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	1	1	1	0	1	Pbrm1;Baf180;Pb1	PBAF	ACCESSORY	Grainyhead	Known motif	Monomer or homomultimer
193859	Q9DB40	MED27_MOUSE	Med27	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	1	1	1	0	1	Med27;Crsp8	Mediator	CORE	Grainyhead	Known motif	Monomer or homomultimer
193815	O54941	SMCE1_MOUSE	Smarce1	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	2	2	1	0	2	Smarce1;Baf57	BAF	ACCESSORY	Grainyhead	Known motif	Monomer or homomultimer
193798	Q8CHI8	EP400_MOUSE	Ep400	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	2	2	1	0	3	p400;hDomino	NuA4	NA	Grainyhead	Known motif	Monomer or homomultimer
193773	Q8R3B7	BRD8_MOUSE	Brd8	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	2	2	1	0	3	Brd8;p120	NuA4	NA	Grainyhead	Known motif	Monomer or homomultimer
549555	Q8CHY6	P66A_MOUSE	Gatad2a	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	1	1	1	0	1	p66α;Gatad2a	NuRD;NODE	NA	Grainyhead	Known motif	Monomer or homomultimer
193729	Q9Z0H3	SNF5_MOUSE	Smarcb1	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	2	2	1	0	2	Smarcb1;Baf47;Ini1;Snf5l1	BAF	CORE	Grainyhead	Known motif	Monomer or homomultimer
193809	Q9WTM5	RUVB2_MOUSE	Ruvbl2	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	2	2	1	0	2	Ruvbl2;p47	INO80	ACCESSORY	Grainyhead	Known motif	Monomer or homomultimer
193797	P60122	RUVB1_MOUSE	Ruvbl1	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	2	2	1	0	2	Ruvbl1;Tip49;Tip49a	INO80	ACCESSORY	Grainyhead	Known motif	Monomer or homomultimer
193831	Q6PDK2	KMT2D_MOUSE	Kmt2d	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	1	1	1	0	1	Kmt2d;Mll2;Mll4	MLL2	NA	Grainyhead	Known motif	Monomer or homomultimer
193852	Q9DB91	MED29_MOUSE	Med29	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	1	1	1	0	1	Med29;Ixl	Mediator	CORE	Grainyhead	Known motif	Monomer or homomultimer
193842	Q60972	RBBP4_MOUSE	Rbbp4	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	1	1	1	0	1	Rbbp4;CAF-I p48;Rbap48	Sin3;PRC2	NA	Grainyhead	Known motif	Monomer or homomultimer
193746	P54276	MSH6_MOUSE	Msh6	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	2	2	1	0	2	MSH6	NA	NA	Grainyhead	Known motif	Monomer or homomultimer
193836	Q8VCD5	MED17_MOUSE	Med17	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	1	1	1	0	1	Med17;Crsp6;Trap80	Mediator	CORE	Grainyhead	Known motif	Monomer or homomultimer
193779	Q60973	RBBP7_MOUSE	Rbbp7	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	2	2	1	0	2	Rbbp7;Rbap46	NURF;PRC2	ACCESSORY	Grainyhead	Known motif	Monomer or homomultimer
193786	Q3TKT4	SMCA4_MOUSE	Smarca4	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	2	2	1	0	3	Smarca4;Baf190a;Snf2l4;Snf2b;Brg1	BAF	CATALYTIC	Grainyhead	Known motif	Monomer or homomultimer
193775	Q9DAT2	MRGBP_MOUSE	Mrgbp	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	2	2	1	0	3	Mrgbp;Urcc4	NuA4	NA	Grainyhead	Known motif	Monomer or homomultimer
193827	Q8BRH4	KMT2C_MOUSE	Kmt2c	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	1	1	1	0	1	Kmt2c;Mll3	MLL3	NA	Grainyhead	Known motif	Monomer or homomultimer
549556	Q8VHR5	P66B_MOUSE	Gatad2b	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	1	1	1	0	1	p66β;Gatad2b;p66/p68	NuRD;NODE	NA	Grainyhead	Known motif	Monomer or homomultimer
193761	Q60520	SIN3A_MOUSE	Sin3a	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	2	2	1	0	2	Sin3a;Kiaa4126	Sin3	NA	Grainyhead	Known motif	Monomer or homomultimer
193838	A2ABV5	MED14_MOUSE	Med14	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	1	1	1	0	1	Med14;Crsp2;Gm641;Trap170	Mediator	CORE	Grainyhead	Known motif	Monomer or homomultimer
193734	Q5DW34	EHMT1_MOUSE	Ehmt1	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	2	2	1	0	3	EHMT1;GLP	NA	NA	Grainyhead	Known motif	Monomer or homomultimer
193845	Q80YQ2	MED23_MOUSE	Med23	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	1	1	1	0	1	Med23;Crsp3;Kiaa1216;Sur2	Mediator	CORE	Grainyhead	Known motif	Monomer or homomultimer
193730	Q6PDG5	SMRC2_MOUSE	Smarcc2	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	2	2	1	0	2	Smarcc2;Baf170	BAF	CORE	Grainyhead	Known motif	Monomer or homomultimer
193764	Q91ZW3	SMCA5_MOUSE	Smarca5	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	2	2	1	0	3	Smarca5;Snf2h	CHRAC	CATALYTIC	Grainyhead	Known motif	Monomer or homomultimer
193766	Q99NA9	PCGF6_MOUSE	Pcgf6	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	2	2	1	0	2	Pcgf6;Mblr;Rnf134	PRC1.6	NA	Grainyhead	Known motif	Monomer or homomultimer
193858	Q5SWW4	MED13_MOUSE	Med13	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	1	1	1	0	1	Med13;Kiaa0593;Thrap1;Trap240	Mediator	CORE	Grainyhead	Known motif	Monomer or homomultimer
193854	Q9CZB6	MED7_MOUSE	Med7	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	1	1	1	0	1	Med7;Crsp9	Mediator	CORE	Grainyhead	Known motif	Monomer or homomultimer
193774	Q9JI44	DMAP1_MOUSE	Dmap1	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	2	2	1	0	3	Dmap1;Dnmap1	NuA4	NA	Grainyhead	Known motif	Monomer or homomultimer
549562	Q6P9L3	Q6P9L3_MOUSE	Bptf	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	1	1	1	0	1	Bptf;Falz	NURF	ACCESSORY	Grainyhead	Known motif	Monomer or homomultimer
193860	Q925J9	MED1_MOUSE	Med1	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	1	1	1	0	1	Med1;Crsp210;Drip205;Pbp;Pparbp;Trap220;Trip2	Mediator	CORE	Grainyhead	Known motif	Monomer or homomultimer
193864	Q8K0H5	TAF10_MOUSE	Taf10	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	1	1	1	0	1	Taf10;Staf28	STAGA;TFTC;PCAF	NA	Grainyhead	Known motif	Monomer or homomultimer
193780	Q8BMB0	EMSY_MOUSE	Emsy	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	2	2	1	0	2	Emsy	Sin3	NA	Grainyhead	Known motif	Monomer or homomultimer
193787	Q924K8	MTA3_MOUSE	Mta3	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	2	2	1	0	3	Mta3	NuRD	NA	Grainyhead	Known motif	Monomer or homomultimer
193803	Q61103	REQU_MOUSE	Dpf2	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	2	2	1	0	3	Dpf2;Baf45d;Req;Ubid4	BAF	ACCESSORY	Grainyhead	Known motif	Monomer or homomultimer
193728	Q9Z2D8	MBD3_MOUSE	Mbd3	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	2	2	1	0	3	Mbd3	NuRD	NA	Grainyhead	Known motif	Monomer or homomultimer
193772	Q8VEK6	ING3_MOUSE	Ing3	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	2	2	1	0	3	Ing3;p47Ing3	NuA4	NA	Grainyhead	Known motif	Monomer or homomultimer
193850	Q921D4	MED6_MOUSE	Med6	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	1	1	1	0	1	Med6	Mediator	CORE	Grainyhead	Known motif	Monomer or homomultimer
193834	Q9CZ82	MED18_MOUSE	Med18	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	1	1	1	0	1	Med18	Mediator	CORE	Grainyhead	Known motif	Monomer or homomultimer
193808	P97496	SMRC1_MOUSE	Smarcc1	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	2	2	1	0	3	Smarcc1;Baf155;Srg3	BAF	CORE	Grainyhead	Known motif	Monomer or homomultimer
193865	Q62311	TAF6_MOUSE	Taf6	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	1	1	1	0	1	Taf6;TfII80;TfII70;p80	TFTC	NA	Grainyhead	Known motif	Monomer or homomultimer
193784	Q6PDQ2	CHD4_MOUSE	Chd4	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	2	2	1	0	3	Mi-2β;Chd4	NuRD	NA	Grainyhead	Known motif	Monomer or homomultimer
193735	Q9Z2E1	MBD2_MOUSE	Mbd2	Q3UNW5	TF2L1_MOUSE	Tfcp2l1	2	2	1	0	2	Mbd2	NuRD	NA	Grainyhead	Known motif	Monomer or homomultimer
553486	O09106	HDAC1_MOUSE	Hdac1	Q3UQ17	Q3UQ17_MOUSE	Zbtb16	2	1	2	0	3	Hdac1;Hd1	Sin3;NuRD;CoREST	NA	C2H2 ZF	Known motif	Monomer or homomultimer
555291	Q8BR65	SDS3_MOUSE	Suds3	Q3URK3	TET1_MOUSE	Tet1	1	1	1	0	1	Suds3;Sds3	Sin3	NA	CxxC	Known motif	Monomer or homomultimer
555293	P70288	HDAC2_MOUSE	Hdac2	Q3URK3	TET1_MOUSE	Tet1	1	1	1	0	1	Hdac2;Hd2;Yy1bp	Sin3;NuRD;CoREST	NA	CxxC	Known motif	Monomer or homomultimer
552170	P20263	PO5F1_MOUSE	Pou5f1	Q3URK3	TET1_MOUSE	Tet1	1	1	1	0	1	Oct4;Pou5f1;Oct-3;Otf-3;Otf3;Oct-4	NODE	NA	CxxC	Known motif	Monomer or homomultimer
555294	Q60973	RBBP7_MOUSE	Rbbp7	Q3URK3	TET1_MOUSE	Tet1	1	1	1	0	1	Rbbp7;Rbap46	NURF;PRC2	ACCESSORY	CxxC	Known motif	Monomer or homomultimer
372449	Q60520	SIN3A_MOUSE	Sin3a	Q3URK3	TET1_MOUSE	Tet1	2	2	1	0	5	Sin3a;Kiaa4126	Sin3	NA	CxxC	Known motif	Monomer or homomultimer
555296	A2CG63	ARI4B_MOUSE	Arid4b	Q3URK3	TET1_MOUSE	Tet1	1	1	1	0	1	Arid4b;Sap180	Sin3	NA	CxxC	Known motif	Monomer or homomultimer
557463	Q80Z64	NANOG_MOUSE	Nanog	Q3URK3	TET1_MOUSE	Tet1	3	2	2	0	4	Nanog;Ecat4;Enk	NODE	NA	CxxC	Known motif	Monomer or homomultimer
555292	Q8BIH0	SP130_MOUSE	Sap130	Q3URK3	TET1_MOUSE	Tet1	1	1	1	0	1	Sap130	Sin3	NA	CxxC	Known motif	Monomer or homomultimer
555295	O09106	HDAC1_MOUSE	Hdac1	Q3URK3	TET1_MOUSE	Tet1	1	1	1	0	1	Hdac1;Hd1	Sin3;NuRD;CoREST	NA	CxxC	Known motif	Monomer or homomultimer
555290	O88574	SAP30_MOUSE	Sap30	Q3URK3	TET1_MOUSE	Tet1	1	1	1	0	1	Sap30	Sin3	NA	CxxC	Known motif	Monomer or homomultimer
552381	Q80Z64	NANOG_MOUSE	Nanog	Q3URR7	ZSC10_MOUSE	Zscan10	1	1	1	0	1	Nanog;Ecat4;Enk	NODE	NA	C2H2 ZF	Inferred motif	Monomer or homomultimer
558989	Q921E6	EED_MOUSE	Eed	Q3URU2	PEG3_MOUSE	Peg3	1	1	1	0	1	Eed	PRC2	NA	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
371032	P20263	PO5F1_MOUSE	Pou5f1	Q3V3W4	Q3V3W4_MOUSE	Zbtb2	1	1	1	0	1	Oct4;Pou5f1;Oct-3;Otf-3;Otf3;Oct-4	NODE	NA	C2H2 ZF	Known motif	Monomer or homomultimer
374111	Q80Z64	NANOG_MOUSE	Nanog	Q3V3W4	Q3V3W4_MOUSE	Zbtb2	1	1	1	0	1	Nanog;Ecat4;Enk	NODE	NA	C2H2 ZF	Known motif	Monomer or homomultimer
555287	O09106	HDAC1_MOUSE	Hdac1	Q4JK59	TET2_MOUSE	Tet2	1	1	1	0	1	Hdac1;Hd1	Sin3;NuRD;CoREST	NA	Unknown	Likely to be sequence specific TF	Monomer or homomultimer
555288	A2CG63	ARI4B_MOUSE	Arid4b	Q4JK59	TET2_MOUSE	Tet2	1	1	1	0	1	Arid4b;Sap180	Sin3	NA	Unknown	Likely to be sequence specific TF	Monomer or homomultimer
555286	Q60973	RBBP7_MOUSE	Rbbp7	Q4JK59	TET2_MOUSE	Tet2	1	1	1	0	1	Rbbp7;Rbap46	NURF;PRC2	ACCESSORY	Unknown	Likely to be sequence specific TF	Monomer or homomultimer
555284	Q8BIH0	SP130_MOUSE	Sap130	Q4JK59	TET2_MOUSE	Tet2	1	1	1	0	1	Sap130	Sin3	NA	Unknown	Likely to be sequence specific TF	Monomer or homomultimer
555282	O88574	SAP30_MOUSE	Sap30	Q4JK59	TET2_MOUSE	Tet2	1	1	1	0	1	Sap30	Sin3	NA	Unknown	Likely to be sequence specific TF	Monomer or homomultimer
555285	P70288	HDAC2_MOUSE	Hdac2	Q4JK59	TET2_MOUSE	Tet2	1	1	1	0	1	Hdac2;Hd2;Yy1bp	Sin3;NuRD;CoREST	NA	Unknown	Likely to be sequence specific TF	Monomer or homomultimer
555283	Q8BR65	SDS3_MOUSE	Suds3	Q4JK59	TET2_MOUSE	Tet2	1	1	1	0	1	Suds3;Sds3	Sin3	NA	Unknown	Likely to be sequence specific TF	Monomer or homomultimer
555289	Q60520	SIN3A_MOUSE	Sin3a	Q4JK59	TET2_MOUSE	Tet2	1	1	1	0	1	Sin3a;Kiaa4126	Sin3	NA	Unknown	Likely to be sequence specific TF	Monomer or homomultimer
369130	Q9JHD1	KAT2B_MOUSE	Kat2b	Q505F1	NR2C1_MOUSE	Nr2c1	2	2	2	0	4	Kat2b;Pcaf	PCAF	NA	Nuclear receptor	Known motif	Monomer or homomultimer
369125	O88907	PIAS1_MOUSE	Pias1	Q505F1	NR2C1_MOUSE	Nr2c1	3	4	1	0	5	Pias1	NA	E3 SUMO ligase	Nuclear receptor	Known motif	Monomer or homomultimer
558981	Q921E6	EED_MOUSE	Eed	Q5RJ54	ZSC26_MOUSE	Zscan26	1	1	1	0	1	Eed	PRC2	NA	C2H2 ZF	Known motif	Monomer or homomultimer
552353	Q80Z64	NANOG_MOUSE	Nanog	Q5SVQ0	KAT7_MOUSE	Kat7	1	1	1	0	1	Nanog;Ecat4;Enk	NODE	NA	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
370991	P20263	PO5F1_MOUSE	Pou5f1	Q5SVQ0	KAT7_MOUSE	Kat7	2	2	1	0	4	Oct4;Pou5f1;Oct-3;Otf-3;Otf3;Oct-4	NODE	NA	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer
551997	P60762	MO4L1_MOUSE	Morf4l1	Q5SXC4	Q5SXC4_MOUSE	Vezf1	1	1	1	0	2	Mrg15;Morf4l1;Morf41r;Tex189	NuA4	NA	C2H2 ZF	Known motif	Monomer or homomultimer
552000	Q9DAT2	MRGBP_MOUSE	Mrgbp	Q5SXC4	Q5SXC4_MOUSE	Vezf1	1	1	1	0	1	Mrgbp;Urcc4	NuA4	NA	C2H2 ZF	Known motif	Monomer or homomultimer
551999	Q6PDQ2	CHD4_MOUSE	Chd4	Q5SXC4	Q5SXC4_MOUSE	Vezf1	1	1	1	0	1	Mi-2β;Chd4	NuRD	NA	C2H2 ZF	Known motif	Monomer or homomultimer
368895	Q62315	JARD2_MOUSE	Jarid2	Q5SXI5	ZN496_MOUSE	Znf496	3	3	1	0	6	Jarid2;Jmj	PRC2.2	NA	C2H2 ZF	Known motif	Monomer or homomultimer
548423	Q3TKT4	SMCA4_MOUSE	Smarca4	Q60641	NR1H4_MOUSE	Nr1h4	1	1	1	0	1	Smarca4;Baf190a;Snf2l4;Snf2b;Brg1	BAF	CATALYTIC	Nuclear receptor	Known motif	Monomer or homomultimer
550512	B2RWS6	EP300_MOUSE	Ep300	Q60641	NR1H4_MOUSE	Nr1h4	1	1	1	0	2	p300;Ep300	p300	NA	Nuclear receptor	Known motif	Monomer or homomultimer
375760	O88559	MEN1_MOUSE	Men1	Q60644	NR1H2_MOUSE	Nr1h2	1	1	1	0	1	Men1	MLL1	NA	Nuclear receptor	Known motif	Obligate heteromer
371885	A2BH40	ARI1A_MOUSE	Arid1a	Q60722	ITF2_MOUSE	Tcf4	1	1	1	0	2	Arid1a;Baf250;Baf250a;Osa1;Smarcf1	BAF	ACCESSORY	bHLH	Known motif	Monomer or homomultimer
367411	O54972	MTG16_MOUSE	Cbfa2t3	Q60722	ITF2_MOUSE	Tcf4	1	1	1	0	2	CBFA2T3	NA	NA	bHLH	Known motif	Monomer or homomultimer
371888	P97496	SMRC1_MOUSE	Smarcc1	Q60722	ITF2_MOUSE	Tcf4	1	1	1	0	2	Smarcc1;Baf155;Srg3	BAF	CORE	bHLH	Known motif	Monomer or homomultimer
371887	Q99JR8	SMRD2_MOUSE	Smarcd2	Q60722	ITF2_MOUSE	Tcf4	1	1	1	0	2	Smarcd2;Baf60b	BAF	ACCESSORY	bHLH	Known motif	Monomer or homomultimer
371892	Q91ZW3	SMCA5_MOUSE	Smarca5	Q60722	ITF2_MOUSE	Tcf4	1	1	1	0	2	Smarca5;Snf2h	CHRAC	CATALYTIC	bHLH	Known motif	Monomer or homomultimer
371877	Q6PDG5	SMRC2_MOUSE	Smarcc2	Q60722	ITF2_MOUSE	Tcf4	1	1	1	0	2	Smarcc2;Baf170	BAF	CORE	bHLH	Known motif	Monomer or homomultimer
553204	P70288	HDAC2_MOUSE	Hdac2	Q60765	ATF3_MOUSE	Atf3	1	1	1	0	1	Hdac2;Hd2;Yy1bp	Sin3;NuRD;CoREST	NA	bZIP	Known motif	Monomer or homomultimer
374364	Q6PDQ2	CHD4_MOUSE	Chd4	Q60793	KLF4_MOUSE	Klf4	1	1	1	0	2	Mi-2β;Chd4	NuRD	NA	C2H2 ZF	Known motif	Monomer or homomultimer
551525	Q3TKT4	SMCA4_MOUSE	Smarca4	Q60793	KLF4_MOUSE	Klf4	1	1	1	0	1	Smarca4;Baf190a;Snf2l4;Snf2b;Brg1	BAF	CATALYTIC	C2H2 ZF	Known motif	Monomer or homomultimer
371014	P20263	PO5F1_MOUSE	Pou5f1	Q60793	KLF4_MOUSE	Klf4	2	2	1	0	2	Oct4;Pou5f1;Oct-3;Otf-3;Otf3;Oct-4	NODE	NA	C2H2 ZF	Known motif	Monomer or homomultimer
548610	Q61909	MTG8_MOUSE	Runx1t1	Q60867	NDF1_MOUSE	Neurod1	1	1	1	0	1	RUNX1T1	NA	NA	bHLH	Known motif	Monomer or homomultimer
372957	Q9Z0H3	SNF5_MOUSE	Smarcb1	Q60I23	Q60I23_MOUSE	Sox2	1	1	1	0	1	Smarcb1;Baf47;Ini1;Snf5l1	BAF	CORE	HMG/Sox	Known motif	Monomer or homomultimer
372923	Q9Z2N8	ACL6A_MOUSE	Actl6a	Q60I23	Q60I23_MOUSE	Sox2	2	2	1	0	2	Actl6a;Baf53a	BAF	ACCESSORY	HMG/Sox	Known motif	Monomer or homomultimer
372940	Q60520	SIN3A_MOUSE	Sin3a	Q60I23	Q60I23_MOUSE	Sox2	2	2	1	0	2	Sin3a;Kiaa4126	Sin3	NA	HMG/Sox	Known motif	Monomer or homomultimer
372941	A2BH40	ARI1A_MOUSE	Arid1a	Q60I23	Q60I23_MOUSE	Sox2	2	2	1	0	2	Arid1a;Baf250;Baf250a;Osa1;Smarcf1	BAF	ACCESSORY	HMG/Sox	Known motif	Monomer or homomultimer
372971	Q91ZW3	SMCA5_MOUSE	Smarca5	Q60I23	Q60I23_MOUSE	Sox2	1	1	1	0	1	Smarca5;Snf2h	CHRAC	CATALYTIC	HMG/Sox	Known motif	Monomer or homomultimer
372921	Q6PDG5	SMRC2_MOUSE	Smarcc2	Q60I23	Q60I23_MOUSE	Sox2	2	2	1	0	2	Smarcc2;Baf170	BAF	CORE	HMG/Sox	Known motif	Monomer or homomultimer
372935	P60122	RUVB1_MOUSE	Ruvbl1	Q60I23	Q60I23_MOUSE	Sox2	2	2	1	0	2	Ruvbl1;Tip49;Tip49a	INO80	ACCESSORY	HMG/Sox	Known motif	Monomer or homomultimer
372928	Q80YV3	TRRAP_MOUSE	Trrap	Q60I23	Q60I23_MOUSE	Sox2	2	2	1	0	2	Trrap;Paf400;Paf350;Staf40	STAGA;TFTC;PCAF	NA	HMG/Sox	Known motif	Monomer or homomultimer
372930	P97496	SMRC1_MOUSE	Smarcc1	Q60I23	Q60I23_MOUSE	Sox2	2	2	1	0	2	Smarcc1;Baf155;Srg3	BAF	CORE	HMG/Sox	Known motif	Monomer or homomultimer
374161	Q80Z64	NANOG_MOUSE	Nanog	Q60I23	Q60I23_MOUSE	Sox2	1	1	1	0	1	Nanog;Ecat4;Enk	NODE	NA	HMG/Sox	Known motif	Monomer or homomultimer
372963	O88712	CTBP1_MOUSE	Ctbp1	Q60I23	Q60I23_MOUSE	Sox2	1	1	1	0	1	Ctbp;Ctbp1	CoREST	NA	HMG/Sox	Known motif	Monomer or homomultimer
372924	Q8CHY6	P66A_MOUSE	Gatad2a	Q60I23	Q60I23_MOUSE	Sox2	2	2	1	0	2	p66α;Gatad2a	NuRD;NODE	NA	HMG/Sox	Known motif	Monomer or homomultimer
